Index,Bed,zRent,zCapVal,isRemoved,Land Size (sqm)_val,Land Size (sqm)_z,Floor Size (sqm)_val,Floor Size (sqm)_z,Year Built_val,Year Built_z,Capital Value_val,Capital Value_z,Last Rental Price_val,Last Rental Price_z
348,2.0,0.5564625,0.2529375,False,105.0,-76218499999.99998,93.0,0.7624782608695652,2023.0,0.6263214285714286,630000.0,0.2529375,560.0,0.5564625
349,2.0,0.5564625,0.6745,False,127.0,-61379500000.0,92.0,0.7038260869565217,2022.0,0.5781428571428571,680000.0,0.6745,560.0,0.5564625
350,2.0,0.5564625,-1.64409375,False,218.0,0.0,90.0,0.5865217391304348,1975.0,-1.6862499999999998,405000.0,-1.64409375,560.0,0.5564625
351,2.0,0.5564625,0.505875,False,150.0,-45866000000.0,96.0,0.9384347826086956,2019.0,0.43360714285714286,660000.0,0.505875,560.0,0.5564625
352,2.0,0.5564625,0.505875,False,189.0,-19560500000.0,96.0,0.9384347826086956,2019.0,0.43360714285714286,660000.0,0.505875,560.0,0.5564625
353,3.0,-1.2141,-0.5995555555555555,False,703.0,5.498025210084034,104.0,-1.1691333333333334,1950.0,-1.68625,670000.0,-0.5995555555555555,560.0,-1.2141
354,2.0,0.5564625,0.0,False,218.0,0.0,74.0,-0.35191304347826086,2021.0,0.5299642857142858,600000.0,0.0,560.0,0.5564625
355,2.0,0.5564625,0.5901875,False,127.0,-61379500000.0,92.0,0.7038260869565217,2022.0,0.5781428571428571,670000.0,0.5901875,560.0,0.5564625
356,2.0,0.5564625,-0.843125,False,218.0,0.0,80.0,0.0,1976.0,-1.6380714285714286,500000.0,-0.843125,560.0,0.5564625
357,3.0,-1.2141,0.8243888888888888,False,218.0,0.0,160.0,1.349,1990.0,-0.33725,860000.0,0.8243888888888888,560.0,-1.2141
358,2.0,0.5564625,0.505875,False,78.0,-94429999999.99998,77.0,-0.17595652173913043,2023.0,0.6263214285714286,660000.0,0.505875,560.0,0.5564625
359,3.0,-1.2141,0.44966666666666666,False,650.0,4.897210084033614,134.0,0.17986666666666667,1910.0,-3.03525,810000.0,0.44966666666666666,560.0,-1.2141
360,3.0,-1.2141,-1.0866944444444444,False,82.0,-1.5417142857142856,78.0,-2.3382666666666667,2021.0,0.708225,605000.0,-1.0866944444444444,560.0,-1.2141
361,2.0,0.5564625,0.843125,False,90.0,-86336000000.0,80.0,0.0,2023.0,0.6263214285714286,700000.0,0.843125,560.0,0.5564625
362,3.0,-1.2141,-2.2483333333333335,False,218.0,0.0,130.0,0.0,1990.0,-0.33725,450000.0,-2.2483333333333335,560.0,-1.2141
363,2.0,0.5564625,0.33725,False,117.0,-68124499999.99999,69.0,-0.6451739130434783,2023.0,0.6263214285714286,640000.0,0.33725,560.0,0.5564625
364,3.0,-1.28155,-0.5995555555555555,False,450.0,2.6299831932773112,90.0,-1.7986666666666666,1960.0,-1.349,670000.0,-0.5995555555555555,555.0,-1.28155
365,4.0,-0.7496901639344262,1.180375,False,218.0,-0.8658245192307692,240.0,2.0774600000000003,2000.0,0.505875,1180000.0,1.180375,555.0,-0.7496901639344262
366,2.0,0.3878375,0.168625,False,137.0,-54634499999.99999,68.0,-0.7038260869565217,2024.0,0.6745,620000.0,0.168625,550.0,0.3878375
367,2.0,0.3878375,0.505875,False,147.0,-47889499999.99999,66.0,-0.8211304347826086,2024.0,0.6745,660000.0,0.505875,550.0,0.3878375
368,2.0,0.3878375,0.0,False,99.0,-80265500000.0,78.0,-0.11730434782608695,2020.0,0.4817857142857143,600000.0,0.0,550.0,0.3878375
369,2.0,0.3878375,0.0843125,False,110.0,-72846000000.0,78.0,-0.11730434782608695,2020.0,0.4817857142857143,610000.0,0.0843125,550.0,0.3878375
370,3.0,-1.349,-0.5995555555555555,False,218.0,0.0,120.0,-0.44966666666666666,1990.0,-0.33725,670000.0,-0.5995555555555555,550.0,-1.349
371,5.0,0.11432203389830509,-0.07843023255813954,False,953.0,0.6630677966101695,308.0,0.6688791666666667,2000.0,0.44966666666666666,900000.0,-0.07843023255813954,550.0,0.11432203389830509
372,2.0,0.3878375,-0.4215625,False,218.0,0.0,80.0,0.0,2005.0,-0.24089285714285716,550000.0,-0.4215625,550.0,0.3878375
373,2.0,0.3878375,-0.37940625,False,72.0,-98477000000.0,75.0,-0.2932608695652174,2023.0,0.6263214285714286,555000.0,-0.37940625,550.0,0.3878375
374,2.0,0.3878375,-2.1078125,True,218.0,0.0,50.0,-1.7595652173913043,1970.0,-1.9271428571428573,350000.0,-2.1078125,550.0,0.3878375
375,2.0,0.3878375,0.7588125,False,151.0,-45191499999.99999,102.0,1.2903478260869565,2024.0,0.6745,690000.0,0.7588125,550.0,0.3878375
377,2.0,0.3878375,0.4215625,False,153.0,-43842500000.0,99.0,1.1143913043478262,2023.0,0.6263214285714286,650000.0,0.4215625,550.0,0.3878375
378,2.0,0.3878375,0.2529375,False,96.0,-82289000000.0,90.0,0.5865217391304348,2023.0,0.6263214285714286,630000.0,0.2529375,550.0,0.3878375
379,2.0,0.3878375,0.168625,False,80.0,-93081000000.0,90.0,0.5865217391304348,2023.0,0.6263214285714286,620000.0,0.168625,550.0,0.3878375
380,3.0,-1.349,-1.2740555555555555,False,192.0,-0.2947394957983193,102.0,-1.2590666666666666,2000.0,0.0,580000.0,-1.2740555555555555,550.0,-1.349
381,2.0,0.3878375,0.505875,False,202.0,-10792000000.0,96.0,0.9384347826086956,2019.0,0.43360714285714286,660000.0,0.505875,550.0,0.3878375
382,2.0,0.3878375,0.505875,False,133.0,-57332499999.99999,95.0,0.8797826086956522,2019.0,0.43360714285714286,660000.0,0.505875,550.0,0.3878375
383,3.0,-1.349,-0.44966666666666666,False,766.0,6.212201680672268,113.0,-0.7644333333333333,1930.0,-2.36075,690000.0,-0.44966666666666666,550.0,-1.349
384,3.0,-1.349,-0.37472222222222223,False,218.0,0.0,130.0,0.0,1980.0,-0.6745,700000.0,-0.37472222222222223,550.0,-1.349
385,3.0,-1.349,-0.5995555555555555,False,218.0,0.0,140.0,0.44966666666666666,1970.0,-1.01175,670000.0,-0.5995555555555555,550.0,-1.349
386,3.0,-1.349,2.3232777777777778,True,506.0,3.264806722689076,100.0,-1.349,1890.0,-3.7097499999999997,1060000.0,2.3232777777777778,550.0,-1.349
387,2.0,0.3878375,0.2529375,False,106.0,-75543999999.99998,67.0,-0.7624782608695652,2024.0,0.6745,630000.0,0.2529375,550.0,0.3878375
388,2.0,0.3878375,0.33725,False,218.0,0.0,95.0,0.8797826086956522,2019.0,0.43360714285714286,640000.0,0.33725,550.0,0.3878375
389,2.0,0.3878375,1.01175,False,147.0,-47889499999.99999,108.0,1.6422608695652172,2020.0,0.4817857142857143,720000.0,1.01175,550.0,0.3878375
390,3.0,-1.349,-0.14988888888888888,False,208.0,-0.11336134453781513,80.0,-2.2483333333333335,2005.0,0.168625,730000.0,-0.14988888888888888,550.0,-1.349
391,2.0,0.3878375,1.01175,False,218.0,0.0,80.0,0.0,2014.0,0.1927142857142857,720000.0,1.01175,550.0,0.3878375
392,3.0,-1.349,1.349,False,508.0,3.2874789915966387,110.0,-0.8993333333333333,1930.0,-2.36075,930000.0,1.349,550.0,-1.349
393,3.0,-1.349,1.349,False,508.0,3.2874789915966387,100.0,-1.349,1920.0,-2.698,930000.0,1.349,550.0,-1.349
394,2.0,0.3878375,1.517625,False,127.0,-61379500000.0,122.0,2.463391304347826,2010.0,0.0,780000.0,1.517625,550.0,0.3878375
395,2.0,0.3878375,-0.5901875,False,218.0,0.0,110.0,1.7595652173913043,1990.0,-0.9635714285714286,530000.0,-0.5901875,550.0,0.3878375
396,2.0,0.3878375,0.5901875,False,508.0,195604999999.99997,180.0,5.865217391304348,1970.0,-1.9271428571428573,670000.0,0.5901875,550.0,0.3878375
397,2.0,0.3878375,-0.168625,False,218.0,0.0,90.0,0.5865217391304348,1975.0,-1.6862499999999998,580000.0,-0.168625,550.0,0.3878375
398,2.0,0.3878375,0.505875,False,455.0,159856500000.0,98.0,1.0557391304347825,1910.0,-4.817857142857143,660000.0,0.505875,550.0,0.3878375
399,3.0,-1.349,0.0,False,752.0,6.053495798319328,100.0,-1.349,1910.0,-3.03525,750000.0,0.0,550.0,-1.349
400,3.0,-1.349,0.0,False,218.0,0.0,93.0,-1.6637666666666666,1905.0,-3.203875,750000.0,0.0,550.0,-1.349
401,2.0,0.3878375,0.0,False,218.0,0.0,74.0,-0.35191304347826086,2021.0,0.5299642857142858,600000.0,0.0,550.0,0.3878375
402,2.0,0.3878375,-0.33725,False,218.0,0.0,90.0,0.5865217391304348,1970.0,-1.9271428571428573,560000.0,-0.33725,550.0,0.3878375
403,2.0,0.3878375,-0.4215625,False,218.0,0.0,60.0,-1.1730434782608696,1970.0,-1.9271428571428573,550000.0,-0.4215625,550.0,0.3878375
404,2.0,0.3878375,0.505875,False,138.0,-53960000000.0,70.0,-0.5865217391304348,2024.0,0.6745,660000.0,0.505875,550.0,0.3878375
405,2.0,0.3878375,0.0,False,218.0,0.0,70.0,-0.5865217391304348,1960.0,-2.4089285714285715,600000.0,0.0,550.0,0.3878375
406,2.0,0.3878375,0.5901875,False,130.0,-59356000000.0,70.0,-0.5865217391304348,2023.0,0.6263214285714286,670000.0,0.5901875,550.0,0.3878375
407,2.0,0.3878375,0.4215625,False,273.0,37097499999.99999,77.0,-0.17595652173913043,2022.0,0.5781428571428571,650000.0,0.4215625,550.0,0.3878375
408,3.0,-1.349,-0.5995555555555555,False,253.0,0.3967647058823529,127.0,-0.1349,2010.0,0.33725,670000.0,-0.5995555555555555,550.0,-1.349
409,3.0,-1.349,-0.5246111111111111,False,314.0,1.0882689075630252,127.0,-0.1349,2010.0,0.33725,680000.0,-0.5246111111111111,550.0,-1.349
410,2.0,0.3878375,0.505875,False,117.0,-68124499999.99999,80.0,0.0,2020.0,0.4817857142857143,660000.0,0.505875,550.0,0.3878375
411,2.0,0.3878375,0.37940625,False,104.0,-76893000000.0,80.0,0.0,2020.0,0.4817857142857143,645000.0,0.37940625,550.0,0.3878375
412,2.0,0.3878375,-0.9274375,False,112.0,-71497000000.0,61.0,-1.1143913043478262,1990.0,-0.9635714285714286,490000.0,-0.9274375,550.0,0.3878375
413,2.0,0.3878375,0.0,False,96.0,-82289000000.0,90.0,0.5865217391304348,2010.0,0.0,600000.0,0.0,550.0,0.3878375
414,2.0,0.3878375,0.5901875,False,105.0,-76218499999.99998,71.0,-0.5278695652173913,2023.0,0.6263214285714286,670000.0,0.5901875,550.0,0.3878375
415,3.0,-1.349,-1.0492222222222223,False,218.0,0.0,120.0,-0.44966666666666666,1930.0,-2.36075,610000.0,-1.0492222222222223,550.0,-1.349
416,4.0,-0.7718049180327868,0.0,False,736.0,0.8139399038461538,141.0,-0.59356,1920.0,-0.843125,900000.0,0.0,550.0,-0.7718049180327868
418,2.0,0.3878375,0.5901875,False,113.0,-70822500000.0,77.0,-0.17595652173913043,2023.0,0.6263214285714286,670000.0,0.5901875,550.0,0.3878375
419,2.0,0.3878375,0.2529375,False,218.0,0.0,120.0,2.3460869565217393,1970.0,-1.9271428571428573,630000.0,0.2529375,550.0,0.3878375
420,2.0,0.3878375,-0.505875,False,218.0,0.0,130.0,2.932608695652174,1980.0,-1.4453571428571428,540000.0,-0.505875,550.0,0.3878375
421,2.0,0.3878375,0.33725,False,95.0,-82963499999.99998,66.0,-0.8211304347826086,2023.0,0.6263214285714286,640000.0,0.33725,550.0,0.3878375
422,3.0,-1.349,-1.1241666666666668,False,218.0,0.0,145.0,0.6745,2000.0,0.0,600000.0,-1.1241666666666668,550.0,-1.349
423,2.0,0.3878375,0.5901875,False,88.0,-87685000000.0,73.0,-0.4105652173913043,2023.0,0.6263214285714286,670000.0,0.5901875,550.0,0.3878375
425,2.0,0.3878375,0.843125,False,136.0,-55308999999.99999,96.0,0.9384347826086956,2021.0,0.5299642857142858,700000.0,0.843125,550.0,0.3878375
426,2.0,0.370975,0.54803125,False,122.0,-64751999999.99999,70.0,-0.5865217391304348,2022.0,0.5781428571428571,665000.0,0.54803125,549.0,0.370975
427,2.0,0.303525,0.4215625,False,99.0,-80265500000.0,95.0,0.8797826086956522,2023.0,0.6263214285714286,650000.0,0.4215625,545.0,0.303525
428,2.0,0.303525,-0.168625,False,242.0,16187999999.999998,118.0,2.2287826086956524,2000.0,-0.4817857142857143,580000.0,-0.168625,545.0,0.303525
429,2.0,0.303525,-0.168625,False,274.0,37771999999.99999,118.0,2.2287826086956524,2000.0,-0.4817857142857143,580000.0,-0.168625,545.0,0.303525
430,4.0,-0.7939196721311476,8.937125,False,218.0,-0.8658245192307692,789.0,16.88948,2000.0,0.505875,3020000.0,8.937125,545.0,-0.7939196721311476
431,2.0,0.303525,0.9274375,False,114.0,-70147999999.99998,76.0,-0.2346086956521739,2021.0,0.5299642857142858,710000.0,0.9274375,545.0,0.303525
432,2.0,0.21921249999999998,0.5901875,False,145.0,-49238500000.0,80.0,0.0,2020.0,0.4817857142857143,670000.0,0.5901875,540.0,0.21921249999999998
433,2.0,0.21921249999999998,0.505875,False,174.0,-29678000000.0,86.0,0.35191304347826086,2023.0,0.6263214285714286,660000.0,0.505875,540.0,0.21921249999999998
434,2.0,0.21921249999999998,-0.0843125,False,146.0,-48564000000.0,72.0,-0.4692173913043478,2023.0,0.6263214285714286,590000.0,-0.0843125,540.0,0.21921249999999998
435,2.0,0.21921249999999998,0.4215625,False,120.0,-66100999999.99999,73.0,-0.4105652173913043,2021.0,0.5299642857142858,650000.0,0.4215625,540.0,0.21921249999999998
436,2.0,0.21921249999999998,0.505875,False,130.0,-59356000000.0,95.0,0.8797826086956522,2019.0,0.43360714285714286,660000.0,0.505875,540.0,0.21921249999999998
437,2.0,0.21921249999999998,0.505875,False,130.0,-59356000000.0,95.0,0.8797826086956522,2019.0,0.43360714285714286,660000.0,0.505875,540.0,0.21921249999999998
438,2.0,0.21921249999999998,0.7588125,False,155.0,-42493499999.99999,93.0,0.7624782608695652,2021.0,0.5299642857142858,690000.0,0.7588125,540.0,0.21921249999999998
439,2.0,0.21921249999999998,0.2529375,False,100.0,-79590999999.99998,67.0,-0.7624782608695652,2024.0,0.6745,630000.0,0.2529375,540.0,0.21921249999999998
440,2.0,0.21921249999999998,0.0,False,218.0,0.0,74.0,-0.35191304347826086,2021.0,0.5299642857142858,600000.0,0.0,540.0,0.21921249999999998
441,3.0,-1.4838999999999998,-0.5246111111111111,False,250.0,0.3627563025210084,82.0,-2.1584,1920.0,-2.698,680000.0,-0.5246111111111111,540.0,-1.4838999999999998
442,2.0,0.21921249999999998,0.505875,False,142.0,-51262000000.0,70.0,-0.5865217391304348,2024.0,0.6745,660000.0,0.505875,540.0,0.21921249999999998
443,2.0,0.21921249999999998,0.505875,False,111.0,-72171499999.99998,70.0,-0.5865217391304348,2024.0,0.6745,660000.0,0.505875,540.0,0.21921249999999998
444,2.0,0.21921249999999998,0.505875,False,108.0,-74194999999.99998,70.0,-0.5865217391304348,2024.0,0.6745,660000.0,0.505875,540.0,0.21921249999999998
445,2.0,0.21921249999999998,0.168625,False,107.0,-74869500000.0,67.0,-0.7624782608695652,2024.0,0.6745,620000.0,0.168625,540.0,0.21921249999999998
446,2.0,0.21921249999999998,0.505875,False,99.0,-80265500000.0,70.0,-0.5865217391304348,2023.0,0.6263214285714286,660000.0,0.505875,540.0,0.21921249999999998
447,2.0,0.21921249999999998,0.6745,False,175.0,-29003499999.999996,70.0,-0.5865217391304348,2023.0,0.6263214285714286,680000.0,0.6745,540.0,0.21921249999999998
448,1.0,2.698,3.091458333333333,True,106.0,-75543999999.99998,72.0,2.2933,2023.0,2.1584,690000.0,3.091458333333333,540.0,2.698
449,2.0,0.21921249999999998,-1.0960625,False,218.0,0.0,90.0,0.5865217391304348,1980.0,-1.4453571428571428,470000.0,-1.0960625,540.0,0.21921249999999998
450,2.0,0.21921249999999998,0.7588125,False,166.0,-35073999999.99999,63.0,-0.9970869565217392,2019.0,0.43360714285714286,690000.0,0.7588125,540.0,0.21921249999999998
451,3.0,-1.4838999999999998,-1.1241666666666668,False,218.0,0.0,145.0,0.6745,2000.0,0.0,600000.0,-1.1241666666666668,540.0,-1.4838999999999998
452,2.0,0.21921249999999998,0.5901875,False,88.0,-87685000000.0,73.0,-0.4105652173913043,2023.0,0.6263214285714286,670000.0,0.5901875,540.0,0.21921249999999998
453,2.0,0.21921249999999998,0.5901875,False,88.0,-87685000000.0,73.0,-0.4105652173913043,2023.0,0.6263214285714286,670000.0,0.5901875,540.0,0.21921249999999998
454,2.0,0.1349,0.4215625,False,105.0,-76218499999.99998,99.0,1.1143913043478262,2023.0,0.6263214285714286,650000.0,0.4215625,535.0,0.1349
455,2.0,0.1349,0.33725,False,124.0,-63402999999.99999,72.0,-0.4692173913043478,2022.0,0.5781428571428571,640000.0,0.33725,535.0,0.1349
456,2.0,0.1349,-1.47546875,False,218.0,0.0,110.0,1.7595652173913043,1985.0,-1.2044642857142858,425000.0,-1.47546875,535.0,0.1349
457,2.0,0.1349,-0.5901875,False,218.0,0.0,90.0,0.5865217391304348,1970.0,-1.9271428571428573,530000.0,-0.5901875,535.0,0.1349
458,2.0,0.1349,0.04215625,False,82.0,-91732000000.0,78.0,-0.11730434782608695,2021.0,0.5299642857142858,605000.0,0.04215625,535.0,0.1349
459,2.0,0.050587499999999994,0.505875,False,127.0,-61379500000.0,66.0,-0.8211304347826086,2024.0,0.6745,660000.0,0.505875,530.0,0.050587499999999994
460,2.0,0.050587499999999994,0.0843125,False,190.0,-18885999999.999996,67.0,-0.7624782608695652,2023.0,0.6263214285714286,610000.0,0.0843125,530.0,0.050587499999999994
461,2.0,0.050587499999999994,-0.96959375,False,218.0,0.0,60.0,-1.1730434782608696,2017.0,0.33725,485000.0,-0.96959375,530.0,0.050587499999999994
462,2.0,0.050587499999999994,0.33725,False,120.0,-66100999999.99999,73.0,-0.4105652173913043,2022.0,0.5781428571428571,640000.0,0.33725,530.0,0.050587499999999994
463,2.0,0.050587499999999994,0.0843125,False,206.0,-8093999999.999999,89.0,0.5278695652173913,2016.0,0.28907142857142853,610000.0,0.0843125,530.0,0.050587499999999994
464,2.0,0.050587499999999994,0.6745,False,141.0,-51936500000.0,94.0,0.8211304347826086,2021.0,0.5299642857142858,680000.0,0.6745,530.0,0.050587499999999994
465,2.0,0.050587499999999994,0.4215625,False,152.0,-44516999999.99999,77.0,-0.17595652173913043,2024.0,0.6745,650000.0,0.4215625,530.0,0.050587499999999994
466,2.0,0.050587499999999994,0.2529375,False,102.0,-78242000000.0,72.0,-0.4692173913043478,2024.0,0.6745,630000.0,0.2529375,530.0,0.050587499999999994
467,2.0,0.050587499999999994,0.2529375,False,102.0,-78242000000.0,71.0,-0.5278695652173913,2024.0,0.6745,630000.0,0.2529375,530.0,0.050587499999999994
468,3.0,-1.6188,-0.37472222222222223,False,181.0,-0.41943697478991593,117.0,-0.5845666666666667,2000.0,0.0,700000.0,-0.37472222222222223,530.0,-1.6188
469,5.0,0.022864406779661017,1.6470348837209303,False,493.0,-1.0898700564971753,303.0,0.6126708333333333,2014.0,1.0792,1450000.0,1.6470348837209303,530.0,0.022864406779661017
470,3.0,-1.6188,-0.5246111111111111,False,218.0,0.0,90.0,-1.7986666666666666,2016.0,0.5396,680000.0,-0.5246111111111111,530.0,-1.6188
471,2.0,0.050587499999999994,-0.168625,False,218.0,0.0,95.0,0.8797826086956522,1960.0,-2.4089285714285715,580000.0,-0.168625,530.0,0.050587499999999994
472,2.0,0.050587499999999994,0.0,False,218.0,0.0,74.0,-0.35191304347826086,2021.0,0.5299642857142858,600000.0,0.0,530.0,0.050587499999999994
473,2.0,0.050587499999999994,-0.843125,False,218.0,0.0,66.0,-0.8211304347826086,2017.0,0.33725,500000.0,-0.843125,530.0,0.050587499999999994
474,2.0,0.050587499999999994,-1.6019375,False,218.0,0.0,70.0,-0.5865217391304348,1960.0,-2.4089285714285715,410000.0,-1.6019375,530.0,0.050587499999999994
475,2.0,0.050587499999999994,0.4215625,False,285.0,45191499999.99999,75.0,-0.2932608695652174,2022.0,0.5781428571428571,650000.0,0.4215625,530.0,0.050587499999999994
476,2.0,0.050587499999999994,0.168625,False,88.0,-87685000000.0,67.0,-0.7624782608695652,2024.0,0.6745,620000.0,0.168625,530.0,0.050587499999999994
477,2.0,0.050587499999999994,0.2529375,False,108.0,-74194999999.99998,70.0,-0.5865217391304348,2024.0,0.6745,630000.0,0.2529375,530.0,0.050587499999999994
478,3.0,-1.6188,1.1241666666666668,False,923.0,7.991974789915966,112.0,-0.8094,1910.0,-3.03525,900000.0,1.1241666666666668,530.0,-1.6188
479,2.0,0.050587499999999994,-0.6745,False,89.0,-87010499999.99998,90.0,0.5865217391304348,2011.0,0.048178571428571425,520000.0,-0.6745,530.0,0.050587499999999994
480,2.0,0.050587499999999994,1.2646875,False,143.0,-50587499999.99999,126.0,2.698,2019.0,0.43360714285714286,750000.0,1.2646875,530.0,0.050587499999999994
481,2.0,0.050587499999999994,0.843125,False,141.0,-51936500000.0,68.0,-0.7038260869565217,2021.0,0.5299642857142858,700000.0,0.843125,530.0,0.050587499999999994
482,3.0,-1.6188,-1.1241666666666668,False,75.0,-1.6210672268907564,78.0,-2.3382666666666667,2021.0,0.708225,600000.0,-1.1241666666666668,530.0,-1.6188
483,2.0,0.050587499999999994,0.9274375,False,81.0,-92406499999.99998,76.0,-0.2346086956521739,2021.0,0.5299642857142858,710000.0,0.9274375,530.0,0.050587499999999994
484,2.0,0.050587499999999994,-0.96959375,False,218.0,0.0,90.0,0.5865217391304348,1970.0,-1.9271428571428573,485000.0,-0.96959375,530.0,0.050587499999999994
485,2.0,0.050587499999999994,0.843125,False,136.0,-55308999999.99999,96.0,0.9384347826086956,2021.0,0.5299642857142858,700000.0,0.843125,530.0,0.050587499999999994
486,2.0,0.033725,0.33725,False,136.0,-55308999999.99999,72.0,-0.4692173913043478,2024.0,0.6745,640000.0,0.33725,529.0,0.033725
487,2.0,0.033725,-0.168625,False,130.0,-59356000000.0,67.0,-0.7624782608695652,2021.0,0.5299642857142858,580000.0,-0.168625,529.0,0.033725
488,2.0,-0.033725,-1.9391875,False,218.0,0.0,70.0,-0.5865217391304348,1975.0,-1.6862499999999998,370000.0,-1.9391875,525.0,-0.033725
489,2.0,-0.033725,0.2529375,False,218.0,0.0,94.0,0.8211304347826086,2019.0,0.43360714285714286,630000.0,0.2529375,525.0,-0.033725
490,3.0,-1.68625,-1.2740555555555555,False,218.0,0.0,121.0,-0.4047,1970.0,-1.01175,580000.0,-1.2740555555555555,525.0,-1.68625
491,2.0,-0.033725,0.168625,False,191.0,-18211500000.0,80.0,0.0,2022.0,0.5781428571428571,620000.0,0.168625,525.0,-0.033725
492,2.0,-0.033725,0.0,False,218.0,0.0,75.0,-0.2932608695652174,2021.0,0.5299642857142858,600000.0,0.0,525.0,-0.033725
493,3.0,-1.68625,-0.5246111111111111,False,218.0,0.0,130.0,0.0,1910.0,-3.03525,680000.0,-0.5246111111111111,525.0,-1.68625
494,2.0,-0.033725,0.505875,False,218.0,0.0,88.0,0.4692173913043478,2016.0,0.28907142857142853,660000.0,0.505875,525.0,-0.033725
495,3.0,-1.7537,-0.6745,False,711.0,5.5887142857142855,95.0,-1.5738333333333332,1920.0,-2.698,660000.0,-0.6745,520.0,-1.7537
496,3.0,-1.7537,-1.0492222222222223,False,127.0,-1.0315882352941177,122.0,-0.35973333333333335,2005.0,0.168625,610000.0,-1.0492222222222223,520.0,-1.7537
497,3.0,-1.7537,-3.522388888888889,False,218.0,0.0,130.0,0.0,1990.0,-0.33725,280000.0,-3.522388888888889,520.0,-1.7537
498,2.0,-0.11803749999999999,0.33725,False,136.0,-55308999999.99999,72.0,-0.4692173913043478,2022.0,0.5781428571428571,640000.0,0.33725,520.0,-0.11803749999999999
499,2.0,-0.11803749999999999,0.505875,False,198.0,-13490000000.0,73.0,-0.4105652173913043,2021.0,0.5299642857142858,660000.0,0.505875,520.0,-0.11803749999999999
500,2.0,-0.11803749999999999,-0.4215625,False,218.0,0.0,113.0,1.9355217391304347,2010.0,0.0,550000.0,-0.4215625,520.0,-0.11803749999999999
501,2.0,-0.11803749999999999,0.33725,False,218.0,0.0,110.0,1.7595652173913043,1970.0,-1.9271428571428573,640000.0,0.33725,520.0,-0.11803749999999999
502,2.0,-0.11803749999999999,-1.7705625,False,218.0,0.0,90.0,0.5865217391304348,1990.0,-0.9635714285714286,390000.0,-1.7705625,520.0,-0.11803749999999999
503,1.0,2.2483333333333335,1.4052083333333334,True,218.0,0.0,48.0,-0.9442999999999999,2021.0,2.0684666666666667,540000.0,1.4052083333333334,520.0,2.2483333333333335
504,2.0,-0.11803749999999999,0.505875,False,218.0,0.0,130.0,2.932608695652174,1910.0,-4.817857142857143,660000.0,0.505875,520.0,-0.11803749999999999
505,5.0,-0.022864406779661017,-0.5176395348837209,False,718.0,-0.23245480225988702,190.0,-0.6576375,1930.0,-2.698,760000.0,-0.5176395348837209,520.0,-0.022864406779661017
506,3.0,-1.7537,-3.3725,True,105.0,-1.2809831932773108,140.0,0.44966666666666666,1990.0,-0.33725,300000.0,-3.3725,520.0,-1.7537
507,2.0,-0.11803749999999999,-0.9274375,False,101.0,-78916500000.0,61.0,-1.1143913043478262,1990.0,-0.9635714285714286,490000.0,-0.9274375,520.0,-0.11803749999999999
508,3.0,-1.7537,-1.1241666666666668,False,75.0,-1.6210672268907564,78.0,-2.3382666666666667,2021.0,0.708225,600000.0,-1.1241666666666668,520.0,-1.7537
509,3.0,-1.76719,-0.5995555555555555,False,711.0,5.5887142857142855,220.0,4.047,2000.0,0.0,670000.0,-0.5995555555555555,519.0,-1.76719
510,2.0,-0.1349,0.168625,False,110.0,-72846000000.0,68.0,-0.7038260869565217,2024.0,0.6745,620000.0,0.168625,519.0,-0.1349
511,2.0,-0.20234999999999997,0.2529375,False,536.0,214490999999.99997,83.0,0.17595652173913043,1950.0,-2.8907142857142856,630000.0,0.2529375,515.0,-0.20234999999999997
512,2.0,-0.20234999999999997,-0.2529375,False,89.0,-87010499999.99998,75.0,-0.2932608695652174,2022.0,0.5781428571428571,570000.0,-0.2529375,515.0,-0.20234999999999997
513,2.0,-0.20234999999999997,-0.168625,False,92.0,-84986999999.99998,75.0,-0.2932608695652174,2022.0,0.5781428571428571,580000.0,-0.168625,515.0,-0.20234999999999997
514,4.0,-0.9266081967213115,1.98134375,False,508.0,0.07458413461538461,164.0,0.02698,2021.0,0.8599874999999999,1370000.0,1.98134375,515.0,-0.9266081967213115
515,2.0,-0.2866625,0.0,False,86.0,-89033999999.99998,78.0,-0.11730434782608695,2020.0,0.4817857142857143,600000.0,0.0,510.0,-0.2866625
516,2.0,-0.2866625,-1.55978125,False,218.0,0.0,66.0,-0.8211304347826086,2010.0,0.0,415000.0,-1.55978125,510.0,-0.2866625
517,2.0,-0.2866625,-0.6745,False,218.0,0.0,61.0,-1.1143913043478262,2014.0,0.1927142857142857,520000.0,-0.6745,510.0,-0.2866625
518,2.0,-0.2866625,-0.6745,False,218.0,0.0,61.0,-1.1143913043478262,2014.0,0.1927142857142857,520000.0,-0.6745,510.0,-0.2866625
521,3.0,-1.8885999999999998,-1.1241666666666668,False,76.0,-1.6097310924369748,77.0,-2.3832333333333335,2021.0,0.708225,600000.0,-1.1241666666666668,510.0,-1.8885999999999998
522,2.0,-0.4552875,0.0843125,False,218.0,0.0,84.0,0.2346086956521739,2016.0,0.28907142857142853,610000.0,0.0843125,500.0,-0.4552875
523,2.0,-0.4552875,-1.68625,False,218.0,0.0,70.0,-0.5865217391304348,1975.0,-1.6862499999999998,400000.0,-1.68625,500.0,-0.4552875
