Last Rental Date,Street Address,Suburb,Postcode,Bed,Bath,Car,Land Size (sqm),Floor Size (sqm),Year Built,Last Rental Price,Days on Market,Active Listing,Capital Value,Land Value,Dollar_Volume,Volume,VWAP_3M,VWAP_12M,Volume_all,Rolling_PV_3M_all,Rolling_V_3M_all,Rolling_PV_12M_all,Rolling_V_12M_all,VWAP_3M_all,VWAP_12M_all,Percentage_Diff,Percentage_Diff_all,Rolling_Median_1M_all,Rolling_Median_12M_all
2024-12-13,C5/101 CALEDONIAN ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,2.0,218.0,66.0,2010.0,495.0,21,True,415000.0,175000.0,495.0,495.0,527.3226019978337,526.3538000871976,495.0,49328069.0,79301.0,166527670.0,273210.0,622.833845138695,609.7304695377959,0.1840590702443124,2.149043922773296,550.0,560.0
2024-12-14,90 AYLESFORD STREET ,"MAIREHAU, CHRISTCHURCH",8013,3.0,1,1.0,218.0,110.0,1920.0,660.0,40,True,570000.0,310000.0,660.0,660.0,667.3220102373197,658.7017411180884,660.0,49461169.0,79411.0,166963270.0,273870.0,622.035901186618,609.5226016617254,1.3086756237503014,2.052967271562692,545.0,560.0
2024-12-15,17 VERLAMIO LANE ,"EDGEWARE, CHRISTCHURCH",8013,2.0,2,1.0,130.0,95.0,2019.0,540.0,28,True,660000.0,260000.0,540.0,540.0,527.3896649266571,526.3808902444991,540.0,48984044.0,78716.0,167568470.0,274970.0,622.8566823577569,609.5429435557337,0.19164348494669414,2.184216705776012,545.0,560.0
2024-12-15,4/12 EDWARD AVENUE ,"EDGEWARE, CHRISTCHURCH",8013,2.0,2,1.0,108.0,71.0,2023.0,560.0,59,True,660000.0,240000.0,560.0,560.0,526.8482701372625,526.2266463484573,560.0,48692444.0,78176.0,167276870.0,274430.0,622.8503481885381,609.6442472706028,0.11812852753062256,2.166197905919625,550.0,560.0
2024-12-16,4/444 MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,80.0,1975.0,470.0,18,True,455000.0,315000.0,470.0,470.0,527.5851683844851,526.4406047516198,470.0,47636843.0,76397.0,167789370.0,275440.0,622.2882768433356,609.406371604175,0.2174155303626816,2.113844856142676,540.0,560.0
2024-12-16,1/27 ALLARD STREET ,"EDGEWARE, CHRISTCHURCH",8013,3.0,1,3.0,711.0,220.0,2000.0,519.0,42,True,670000.0,305000.0,519.0,519.0,669.1675684031535,658.7089815198195,519.0,47906204.0,76916.0,168058731.0,275959.0,623.543372121942,609.1684940458902,1.5877401366538497,2.359754028081581,540.0,560.0
2024-12-17,5/489 MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,3,1.0,145.0,119.0,2017.0,680.0,17,True,730000.0,305000.0,680.0,680.0,670.8517787860853,658.0989550907775,680.0,48119603.0,77097.0,167928231.0,275869.0,622.8379530916844,608.9989128819861,1.9378276772295915,2.272424452156626,540.0,560.0
2024-12-18,39 SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,329.0,131.0,2022.0,620.0,29,True,820000.0,470000.0,620.0,620.0,671.0518427992539,658.2235364976326,620.0,48081503.0,77067.0,168144531.0,276079.0,624.1436502068823,608.7245431708528,1.9489285311613032,2.5330187864138285,540.0,560.0
2024-12-19,4/97 SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,95.0,66.0,2023.0,550.0,15,True,640000.0,250000.0,550.0,550.0,526.640899383009,526.2260329375223,550.0,48047603.0,77037.0,168447031.0,276629.0,623.8922366252741,609.044987123251,0.07883806948334296,2.43779192275308,545.0,560.0
2024-12-19,5/32 RANFURLY STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,120.0,1970.0,550.0,54,True,630000.0,345000.0,550.0,550.0,527.4299380979178,526.716695753345,550.0,48350103.0,77587.0,168749531.0,277179.0,623.6951464880513,608.927592551757,0.13541289849425878,2.4251740464592326,550.0,560.0
2024-12-20,537 BARBADOES STREET ,"EDGEWARE, CHRISTCHURCH",8013,4.0,2,2.0,226.0,168.0,2000.0,640.0,14,True,810000.0,335000.0,640.0,640.0,796.4071856287425,821.6476789052866,640.0,47712303.0,76807.0,169159131.0,277819.0,623.172735123152,608.8106638670317,-3.0719362963664736,2.359037400050714,550.0,560.0
2024-12-20,4/138 GERALDINE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,60.0,2016.0,495.0,51,True,550000.0,200000.0,495.0,495.0,527.7917115961881,526.8197043066973,495.0,47957328.0,77302.0,169404156.0,278314.0,621.1973257645787,608.8825134350062,0.1845047331268556,2.0225268517071724,545.0,560.0
2024-12-20,4/58 SOMME STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,88.0,73.0,2023.0,540.0,14,True,670000.0,270000.0,540.0,540.0,519.2485423169798,526.6935094901974,540.0,48248928.0,77842.0,169695756.0,278854.0,620.3892266694264,608.6799657940312,-1.4135293181083275,1.9237138617040448,540.0,560.0
2024-12-20,1/30 EVERSLEIGH STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,224.0,165.0,2007.0,720.0,14,True,880000.0,430000.0,720.0,720.0,670.4734097347412,658.0263144754581,720.0,48767328.0,78562.0,170214156.0,279574.0,619.831556229285,608.5469672301634,1.8915801671556538,1.8543497226654473,545.0,560.0
2024-12-22,2/34 EDWARD AVENUE ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,60.0,1970.0,490.0,30,True,400000.0,170000.0,490.0,490.0,519.5733665719752,526.7508316514164,490.0,48164028.0,77772.0,170454256.0,280064.0,620.7495735851938,608.8339974389608,-1.3625920735500705,1.9571141224628639,550.0,560.0
2024-12-23,4/116 PACKE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,70.0,1965.0,495.0,17,True,340000.0,180000.0,495.0,495.0,518.9924545823901,526.6077334456426,495.0,47848312.0,77208.0,170699281.0,280559.0,619.2977935503781,608.6260854661791,-1.446100841213438,1.7534095792205342,550.0,560.0
2024-12-24,8/561 MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,105.0,71.0,2023.0,550.0,10,True,670000.0,360000.0,550.0,550.0,518.3137428453414,526.4838924155836,550.0,47363512.0,76508.0,171001781.0,281109.0,619.7325665734121,608.4256110123005,-1.5518327698035301,1.858395727671471,550.0,560.0
2024-12-27,2/611 MADRAS STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,101.0,61.0,1990.0,520.0,21,True,490000.0,240000.0,520.0,520.0,516.9801109080207,526.3145519916737,520.0,46468162.0,74878.0,171206181.0,281569.0,621.2883886064714,608.2063305686909,-1.7735479758881318,2.150924345944965,550.0,560.0
2024-12-27,1/82 PACKE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,2,1.0,218.0,113.0,2010.0,520.0,38,True,550000.0,245000.0,520.0,520.0,517.9584932396529,526.5858237185549,520.0,46197762.0,74358.0,170935781.0,281049.0,619.0661368745752,608.3112991757646,-1.6383522097080119,1.7679825631026416,550.0,560.0
2024-12-29,1/463 MADRAS STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,2,2.0,184.0,95.0,2024.0,610.0,5,True,680000.0,335000.0,610.0,610.0,517.0279886581908,526.2887677859095,610.0,46110462.0,74028.0,171578281.0,282179.0,620.5849782312562,608.0434316277715,-1.7596383762242718,2.0626070361306503,545.0,560.0
2024-12-30,4/108 EDGEWARE ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,12.0,135.0,124.0,2022.0,700.0,4,True,840000.0,285000.0,700.0,700.0,673.2978464299449,658.395443490346,700.0,46092362.0,73738.0,172068281.0,282879.0,622.8786675312044,608.0476612363075,2.2634425992678406,2.4391190428628473,550.0,560.0
2024-12-31,6/58 SOMME STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,88.0,73.0,2023.0,540.0,3,True,670000.0,270000.0,540.0,540.0,519.5874988262543,526.6878350708827,540.0,45238962.0,72778.0,171937381.0,282769.0,625.0828880631425,608.2752024717282,-1.3481109248845238,2.763171262467414,550.0,560.0
